,Text,Datetime,Location,Hashtags
31765,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  7 ,17:12:16 05:35:03,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
31767,"rememberkhwezi
gupta
etolls
freeeducation 
corruption
courtcases ",17:12:16 05:34:21,"Soweto, South Africa","['RememberKhwezi', 'Gupta', 'etolls', 'FreeEducation', 'Corruption', 'CourtCases']"
31781,the raging steinhoff accounting scandal has sparked major debate about the nature and extent of corruption within south africa s corporate landscape  ,17:12:16 05:16:12,"Johannesburg, South Africa","['Steinhoff', 'corruption']"
31825,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  6 ,17:12:16 04:10:03,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
31829,"fact

if zuma found found guilty of corruption for the 783 charges then amount is about r 10 million that is 20 cents per capita cost 

if ramaphosa found guilty of treason of the 50 million black people then his betrayal has cost us at least r 1 million per capita ",17:12:16 04:00:12,South Africa,"['Fact', 'Zuma', 'Corruption', 'Ramaphosa', 'Treason']"
31832,  i agree fully together with inkandhlaal paid by corruption,17:12:16 03:43:47,South Africa,['corruption']
31840,"that is a fact

sad but true

these collaborators have been captured or bought or soldout to wmc by being offered lucrative bee deals

white people use bee to capture black politicians who sell political influence for money that is corruption ",17:12:16 03:11:38,South Africa,"['Captured', 'Bought', 'SoldOut', 'WMC', 'BEE', 'BEE', 'Corruption']"
31851,   corruption at its best2017,17:12:16 02:41:12,"Johannesburg, South Africa","['CORRUPTION', 'best2017']"
31854,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  4 ,17:12:16 02:35:02,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
31879,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  2 ,17:12:16 00:55:04,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
31903,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  1 ,17:12:15 23:35:06,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
31916,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  0 ,17:12:15 22:55:06,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
31954,the economic elite   both portuguese and angolan   engaged in corruption to make economic gains  ,17:12:15 21:53:11,"Johannesburg, South Africa",['corruption']
31989,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  22 ,17:12:15 20:40:08,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32037,zuma amp guptas corruption snake as seen by the international community ,17:12:15 19:10:04,"Centurion, South Africa","['Zuma', 'Gupta', 'corruption']"
32056,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  20 ,17:12:15 18:40:10,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32103,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  19 ,17:12:15 17:05:16,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32140,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  17 ,17:12:15 15:35:10,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32222," loyalty vs corruption
socialist vs capitalists 
saint vs womanizer
whom would  choose tomorrow will clear all your doubts
supportndz
sayno2ramaphosa ",17:12:15 13:33:07,"Randburg, South Africa","['Loyalty', 'Corruption', 'Socialist', 'Capitalists', 'Saint', 'Womanizer', 'SupportNDZ', 'SayNo2Ramaphosa']"
32256,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  14 ,17:12:15 12:25:07,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32266,"next sa anc president 
ndz17 vs cr17 

dlaminizuma vs cyrilramaphosa 
truth vs corruption
ret vs wmc

      lectures   sm  savesa   ",17:12:15 12:00:40,South Africa,"['SA', 'ANC', 'NDZ17', 'CR17', 'DlaminiZuma', 'CyrilRamaphosa', 'Truth', 'Corruption', 'RET', 'WMC']"
32311, steinhoff to repay 12bn in the aftermath of corruption scandal these are the words you normally use what happened with steinhoff propaganda machine exposed ewn,17:12:15 10:55:11,South Africa,"['steinhoff', 'aftermath', 'corruption', 'scandal', 'steinhoff', 'propaganda', 'machine', 'exposed', 'ewn']"
32318,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  12 ,17:12:15 10:35:06,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32320,to cross by car from cameroon to gabon we pay 30000 45000 cfa francs 45 euros50 to 69 euros80 with no explanation centralafrica africa borders visas visa queues cameroon guinea travel travelafrica checkpoints corruption euros border ,17:12:15 10:30:43,South Africa,"['centralafrica', 'africa', 'borders', 'visas', 'visa', 'queues', 'cameroon', 'guinea', 'travel', 'travelafrica', 'checkpoints', 'corruption', 'euros', 'border']"
32339,"instead of fighting corruption amp statecapture ramaphosa spent most of 2017 to promote himself for presidency ramaphosaleaks
       
anc54 allwhitesendoff patriciadelille
sahha2017 sabcstrik vanreenenspass ",17:12:15 09:44:02,"Johannesburg, South Africa","['corruption', 'StateCapture', 'Ramaphosa', 'RamaphosaLeaks', 'ANC54', 'AllWhiteSendOff', 'PatriciaDeLille', 'SAHHA2017', 'SABCStrik', 'VanReenensPass']"
32344,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  11 ,17:12:15 09:35:05,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
32370,"corruption with whites ruling in africa

 appoints extreasury dg lungisafuzile as ceo via    savesa   sm       ",17:12:15 08:22:08,South Africa,"['corruption', 'whites', 'LungisaFuzile']"
32375,south africa rise and act statecapture corruption zuma guptas steinhoff bellpottinger esidemeni eskom sars presidentskeepers accountability 2018 countryduty ,17:12:15 08:17:20,"Johannesburg, South Africa","['StateCapture', 'Corruption', 'Zuma', 'Guptas', 'Steinhoff', 'BellPottinger', 'Esidemeni', 'Eskom', 'SARS', 'PresidentsKeepers', 'Accountability', 'CountryDuty']"
32381,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  10 ,17:12:15 08:10:08,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32400, corruption malfeasance amp maladministration must first be uprooted from within  ,17:12:15 07:30:47,"Lenasia, South Africa","['Corruption', 'Malfeasance', 'Maladministration']"
32401,cyrilramaphosa without a doubt maybe he can clean out this rot and corruption within the anc and ministries ,17:12:15 07:25:37,"Johannesburg, South Africa","['CyrilRamaphosa', 'CORRUPTION', 'ANC', 'ministries']"
32406, ramaphosa  sisulu preferred team to lead  anc after ancconference anc54 jacobzuma must be recalled corruption maladministration top concern intelligentinsightspoll southafrica ,17:12:15 07:14:08,South Africa,"['Ramaphosa', 'Sisulu', 'ANC', 'ANCConference', 'ANC54', 'JacobZuma', 'recalled', 'Corruption', 'maladministration', 'IntelligentInsightsPoll', 'SouthAfrica']"
32420,loosing ones hard earned wealth is sad but justice must prevail where corruption has taken place steinhoff ,17:12:15 06:24:01,"Pretoria, South Africa","['corruption', 'Steinhoff']"
32425,so lets get it right anc wantsneeds to marry themselves a new president while its acrimoniously going through a bitter internal divorce anc54 does this sound like a match made in heaven or in hell viva corruption viva,17:12:15 06:10:20,South Africa,"['ANC', 'ANC54', 'Corruption']"
32433,"racketeering corruption fraud moneylaundering and more
read the full list of charges here   jacobzuma jz783 endcorruption
zuma must face 783 charges of corruption in court after spytapes ruling maimane  via ",17:12:15 05:57:43,"Cape Town, South Africa","['Racketeering', 'Corruption', 'Fraud', 'MoneyLaundering', 'JacobZuma', 'JZ783', 'EndCorruption', 'spytapes']"
32440,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  7 ,17:12:15 05:35:03,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32467, so heather sonn interim chair is this a new trend in sa put a black woman at the helm when the ship needs to be steered out of corruption muddied waters kpmg  why not just let more women lead from the onset anyway this tweet does however not tacitly endorse ndz though,17:12:15 04:15:39,"Johannesburg, South Africa","['corruption', 'KPMG', 'NDZ']"
32472,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  6 ,17:12:15 04:10:04,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
32494," the ndz crew is panick stricken
corruption will lead people to jail",17:12:15 03:31:13,"MIDRAND,SOUTH AFRICA","['NDZ', 'Corruption']"
32537,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  4 ,17:12:15 02:35:03,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
32585,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  2 ,17:12:15 00:55:06,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32622,thought factory  the anc in freefall tipping point or turning point politics rsa corruption  1 ,17:12:14 23:35:06,"Cape Town, South Africa","['ANC', 'politics', 'RSA', 'corruption']"
32637,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  0 ,17:12:14 22:55:08,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32717,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  22 ,17:12:14 20:40:11,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32727, anc54 ancconference cant afford compromise in leadership contest even at risk of implosion it will institutionalize corruption statecapture serving shortterm agendas over longterm reforms leadership critical to the organizations survival relevance,17:12:14 20:31:19,South Africa,"['ANC54', 'ANCConference', 'corruption', 'statecapture', 'reforms', 'leadership']"
32744,"traffic cop arrested for soliciting bribes from luxury car owners  bribery corruption klerksdorp potchefstroom trafficofficer 

 ",17:12:14 20:03:47,South Africa,"['Bribery', 'Corruption', 'Klerksdorp', 'Potchefstroom', 'TrafficOfficer']"
32805,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  20 ,17:12:14 18:40:10,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32826,intelligentinsightspoll southafrica   ramaphosa  sisulu preferred team to lead  anc after ancconference jacobzuma must be recalled corruption top concern  africa   ,17:12:14 18:12:16,South Africa,"['IntelligentInsightsPoll', 'SouthAfrica', 'Ramaphosa', 'Sisulu', 'ANC', 'ANCConference', 'JacobZuma', 'recalled', 'Corruption']"
32868,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  19 ,17:12:14 17:05:12,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
32880,intelligentinsightspoll    preferred team to lead  anc after ancconference jacobzuma must be recalled corruption top concern    sisulu    ,17:12:14 16:42:33,South Africa,"['IntelligentInsightsPoll', 'ANC', 'ANCConference', 'JacobZuma', 'recalled', 'Corruption']"
32921,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  17 ,17:12:14 15:35:10,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
33011,in 2015 two agricultural areas in the western cape water supply scheme had a 50 increase in their water allocation the others got practically nothing i believe this included 28mm3a which the city of cape town had reserved  how could this happen corruption ,17:12:14 13:29:47,Cape Town,['corruption']
33012, anc54 ancconference cant afford compromise in leadership contest even at the risk of implosion it will institutionalize corruption statecapture serving shortterm agendas over longterm reforms leadership critical to the organizations survival relevance ,17:12:14 13:26:40,South Africa,"['ANC54', 'ANCConference', 'corruption', 'statecapture', 'reforms', 'leadership']"
33020,thought factory new the  thiefinchief  rsa zuma corruption anc leadership  15 ,17:12:14 13:10:11,"Cape Town, South Africa","['RSA', 'Zuma', 'corruption', 'ANC', 'leadership']"
33033, it was a very efficient way to reestablish racism again in this country you knew that there was very subtle differences and now this racism is felt on the streets what better way to cover up corruption statecapture than to make it a matter of race,17:12:14 12:46:55,"Ballito, South Africa","['Corruption', 'StateCapture']"
33082,ecuador s vice president sentenced to six years in prison guilty of corruption ,17:12:14 10:48:12,"Cape Town, South Africa",['corruption']
33111,the way portuguese migrants engaged with corruption in angola depended largely on their socioeconomic position  ,17:12:14 09:33:34,"Johannesburg, South Africa",['corruption']
33119, like you nipped corruption in the bud boss we still waiting ,17:12:14 09:15:18,"Cape Town, South Africa",['Corruption']
33121, can you find the association between this and poor governancecorruption,17:12:14 09:14:42,"MIDRAND,SOUTH AFRICA",['CORRUPTION']
33146,"spring  i cannot in my sane mind be listening to garbage like much of   and bathabiledlamini   acemagashule amp say here we r led
corruption killed the   they are done",17:12:14 08:01:56,"MIDRAND,SOUTH AFRICA","['BathabileDlamini', 'AceMagashule', 'Corruption']"
33147, yesterday they appear on the news claiming they are against corruption in privateamppublic sector yet ubaba ka duduzane is busy with corruption nd his friends saying judges has hatred about rtc and they are delegates but dnt forget 2019 is around the corner,17:12:14 08:00:48,germiston,['corruption']
33148, what about the collusion of the contractors in the 2010 stadium corruption  theyre not in jail  ,17:12:14 08:00:01,"Pretoria, South Africa",['Corruption']
