,Text,Datetime,Location,Hashtags
30299,ancconferance ongama mtimka says  it is likely that ndz may may continue with what president zuma has been doing  she may also struggle to gain public trust,17:11:29 21:24:22,"Johannesburg, South Africa","['ANCConferance', 'NDZ', 'Zuma']"
30300,ancconferance ongama mtimka says  it is likely that ndz may may continue with what president zuma has been doing  she may also struggle to gain public trust,17:11:29 21:24:22,Johannesburg,"['ANCConferance', 'NDZ', 'Zuma']"
30302,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  22 ,17:11:29 20:40:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30303," another fake propaganda by wmc puppet to defame guptas along with zuma  the whole white media is running after guptas only to defame them amp show the nation that they are the real culprit

ancfreestate 
statecapture ",17:11:29 20:30:07,South Africa,"['WMC', 'Guptas', 'Zuma', 'ANCFreeState', 'StateCapture']"
30304,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  22 ,17:11:29 20:25:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30306,"corriptivitus apparently its not necessarily fatal but it costs a lot to catch it and infinitely more to get it cured  lynnebrown mosebenzizwane zuma 
manamela",17:11:29 20:11:16,South Africa,"['LynneBrown', 'MosebenziZwane', 'Zuma', 'Manamela']"
30309, and hopefully leaving with zuma,17:11:29 19:59:58,South Africa,['Zuma']
30312,rt as president jacob zuma s time as leader of the anc draws to an end can the party elect a candidate who will set aside personal ambition for the greater good of the country join   for more this sun on carteblanche    ,17:11:29 19:00:46,"Johannesburg, South Africa","['Zuma', 'ANC', 'CarteBlanche']"
30313,rt as president jacob zuma s time as leader of the anc draws to an end can the party elect a candidate who will set aside personal ambition for the greater good of the country join   for more this sun on carteblanche    ,17:11:29 19:00:34,"Johannesburg, South Africa","['Zuma', 'ANC', 'CarteBlanche']"
30314,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  20 ,17:11:29 18:40:08,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30315,this has got to be the most incompetent minister in zumas cabinet people our minister of tuckshops  cars an investment   ,17:11:29 18:38:35,"Johannesburg, South Africa","['Zuma', 'Tuckshops']"
30316,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  20 ,17:11:29 18:35:08,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30321,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  19 ,17:11:29 17:25:08,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30322,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  19 ,17:11:29 17:05:15,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30325,as president jacob zuma s time as leader of the anc draws to an end can the party elect a candidate who will set aside personal ambition for the greater good of the country join  for more this sun on carteblanche   ,17:11:29 17:00:12,"Johannesburg, South Africa","['Zuma', 'ANC', 'CarteBlanche']"
30326,corruption and the zuma surname are best mates  ,17:11:29 16:49:25,"Ethekwini, South Africa",['Zuma']
30327,noluthando zuma people and corruption ,17:11:29 16:47:54,"Ethekwini, South Africa",['ZUMA']
30328,oped are the nuclear impositions another bleak zuma legacy  by steve thorne amp glynn morris  ,17:11:29 16:33:02,South Africa,['Zuma']
30329,"guptas zuma  
odd as it will sound but these gupta brothers have successfully pulled of the crime of the century they are way more efficient than el chappo capone or the great train robbers sad but true",17:11:29 16:05:01,Johannesburg,"['Guptas', 'Zuma']"
30330,sending zuma and minister of international relation to eu is jst like sendin a toddler to buy a tv,17:11:29 16:02:11,"Pretoria, GaMatlala, SA ",['Zuma']
30331,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  17 ,17:11:29 15:35:09,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30333,enablers destroying our countrie s economic sovereignty not necessarily in alphabetical order molefe singh kpmg trillian mckinsey zuma so that a corrupt foreign family get rich at the expense of our people ,17:11:29 15:24:21," Port Elizabeth, South Africa","['Molefe', 'Singh', 'KPMG', 'Trillian', 'McKinsey', 'Zuma']"
30334,three words mentioned today in the ancfreestate matter irregular unlawful and unconstitutional three words that arrived with zuma,17:11:29 15:23:21,"New York, Johannesburg","['ANCFreeState', 'Zuma']"
30335,    he always avoids my one question is  strongerbetter ever since him and zuma took over,17:11:29 15:13:16,"Roodepoort, South Africa",['Zuma']
30336,in 2007 we were told that zuma is a unifier now the kzn fs nw and ec ancs are in court and at war with each other  on his watch,17:11:29 15:11:39,"New York, Johannesburg",['Zuma']
30337,ancnec 2017 was not a year of or this year didnt even show what or stand for was just a year of guptas  year of looting and economic downgrades not another zuma country need a break,17:11:29 15:02:22,South Africa,"['ANCNEC', 'Zuma']"
30341,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  16 ,17:11:29 14:25:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30342, thats much the same salutation we give here except we say except the bald one who cant read numbers that resides in the equivalent of our white house zuma notmypresident,17:11:29 14:21:49,"Bedfordview, South Africa","['Zuma', 'Notmypresident']"
30343, is deeply divided there are so many court cases clearly nkosazana dlamini zuma isn t the favorite but members are forced to elect her is this another way of zuma trying to avoid jail and bullying members to elect ndz,17:11:29 14:10:23,South Africa,"['Zuma', 'NDZ']"
30344,zumas ret   ,17:11:29 13:52:25,"Johannesburg, South Africa","['Zuma', 'RET']"
30345,if it looks like a duck and quacks like zupta its corruption brianmolefe lynnebrown mosebenzizwane zuma malusigigaba ancnec etc etc etc,17:11:29 13:27:16,South Africa,"['Zupta', 'BrianMolefe', 'LynneBrown', 'MosebenziZwane', 'Zuma', 'MalusiGigaba', 'ANCNEC']"
30346,does the ongoing saga of zuma interference have no end this man is up there with al capone but not as smart or cultured news,17:11:29 13:14:23,Johannesburg,['Zuma']
30347,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  15 ,17:11:29 13:10:10,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30348,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  14 ,17:11:29 12:55:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30352,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  14 ,17:11:29 12:25:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30357,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  13 ,17:11:29 11:35:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30359,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  12 ,17:11:29 10:35:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30360, oh wow so seriously that zuma went on record stating that he doesnt know what it is yep that seriously headdesk,17:11:29 10:06:04,"Pretoria, South Africa",['Zuma']
30361,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  11 ,17:11:29 09:40:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30363,my master and handler zuma influenced me  mkhwebane what the fvck is zuma doing giving his 2cents worth to the pp stay in your lane madam ,17:11:29 09:31:22,South Africa,"['Zuma', 'Mkhwebane', 'PP']"
30365,whichever way it goes will not salvage the anc if ndz opposition will have early christmas present if  cr17 zuma crowd will disrupt not just conference look at jhbmunicipality    woza2019 ,17:11:29 09:23:15,South Africa,"['ANC', 'NDZ', 'CR17', 'Zuma', 'Jhbmunicipality', 'Woza2019']"
30366,"our front page story mkhwebane zuma ciexreport
",17:11:29 09:03:35,"Johannesburg, South Africa","['Mkhwebane', 'Zuma', 'CIEXReport']"
30369,"   are you referring to tv channel that said that zuma has resigned instead of mugabe
i heard that zuma is intending to take them to bccsa   lol ",17:11:29 08:58:41,"Azania, Mpumalanga ","['Zuma', 'Mugabe']"
30370,its just words no substance do not trust zuma never will ,17:11:29 08:57:30,South Africa,['Zuma']
30371, cancer zuma have you lost sight of this value shame on you ramaphosa,17:11:29 08:28:43,"Centurion, South Africa","['cANCer', 'Zuma', 'Ramaphosa']"
30372,sarb spokesperson cleopatra mosana says the media reports about mkhwebane being influenced by zuma in the ciex report are misleading,17:11:29 08:14:47,"Johannesburg, South Africa","['SARB', 'Mkhwebane', 'Zuma']"
30373,sarb the office of the public protector has distanced itself from media reports claiming that president jacob zuma influenced busisiwe mkhwebane  in some of the decisions she made,17:11:29 08:13:12,"Johannesburg, South Africa","['SARB', 'Zuma', 'Mkhwebane']"
30374,yes jacob zuma influenced me says busimkhwebane  via  iyooh some of us have long called her person protector,17:11:29 08:12:11,Johannesburg,"['Zuma', 'BusiMkhwebane']"
30375,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  10 ,17:11:29 08:10:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
30376,"todays cartoon 
zuma
budget2018 
taxpayers ",17:11:29 08:01:50,"East London, South Africa","['Zuma', 'Budget2018', 'TaxPayers']"
30377,"another huge story into corruption at prasa via buthelezi montana covered up by treasury again

statecapture gupta zupta zuma",17:11:29 07:58:11,"Cape Town, South Africa","['Prasa', 'Buthelezi', 'Montana', 'StateCapture', 'Gupta', 'Zupta', 'Zuma']"
30379,"     da    chief whip  is sold out to da his role is to fight against inaptness but he stayed silent where he should 
support prez zuma regarding his announcement of a broader judicial commission of enquiry
jackson u r colluded with da 
voetsekjackson ",17:11:29 07:35:37,"Johannesburg, South Africa","['Zuma', 'DA', 'VoetsekJackson']"
30381,"statecapture   electing president jacob zuma had been a mistake gordhan said 
gordhan urges corporate activism ",17:11:29 07:26:48,"cape town, south africa","['statecapture', 'Zuma', 'Gordhan']"
30382,"has rupert made a timetable for wierzycka
two days for guptas
two days for  
two days for pres zuma
weekend for johann rupert
antinatives statement on any day
savesa       ",17:11:29 07:26:36,South Africa,"['Rupert', 'Guptas', 'Zuma']"
30383,doesnt surprise me since free state has one of the most corrupt municipalities south africa has  of course a zuma will be the best option 2 continue with looting ndz anc statecapture greedy selfish anc ancfs junkstatus poverty joblosses ,17:11:29 07:17:06,South Africa,"['CORRUPT', 'ZUMA', 'Looting', 'NDZ', 'ANC', 'StateCapture', 'Greedy', 'Selfish', 'ANC', 'ANCFS', 'junkstatus', 'poverty', 'Joblosses']"
30384,in thestarnews today zumas influence on the ciex report joburg councillors owe r13 million on municipal accounts amp  honoured with two grammynominations ,17:11:29 07:00:01,"Johannesburg, South Africa","['TheStarNews', 'Zuma', 'CIEX', 'GrammyNominations']"
30385,wierzycka i dont think anyone in charge of sas soe s ampfinances incl zuma has ever read past p3 of a gr 9 economics school handbook ,17:11:29 06:37:44,South AFRICA,"['SOE', 'Zuma']"
30386,"crooked zuma needs to charges and jailed he has laid south africa to waste during his corrupt leadership 
nopardon4zuma

can mugabes departure package be a model for zuma ",17:11:29 06:35:48,"Johannesburg, South Africa","['Zuma', 'NoPardon4Zuma']"
30387,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest  8 ,17:11:29 06:35:03,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
30388,"zuma repositions himself to avert collapse of anc conference anc zuma ancdecides 

",17:11:29 06:33:07,"Johannesburg, South Africa","['anc', 'zuma', 'ANCDecides']"
30389,"of course sita amp saps have been captured dodgy moyane is a zuma keeper sita provides massive tender looting opportunities how could the corrupt zuma cabal resist

have sita and saps been captured scopa to ask questions about r61bn expenditure ",17:11:29 06:20:54,"Johannesburg, South Africa","['Moyane', 'Zuma']"
30390,"this  does not understand the meaning of independence and objectivity instead she chooses to be influenced by a corrupt amp deeply compromised zuma she must be recalled

yes jacob zuma influenced me says busi mkhwebane ",17:11:29 06:18:35,"Johannesburg, South Africa",['Zuma']
30391,com we should ask india to come deal with the abundance of donkeys in our parliament who are clearly guilty of munching on plants intended for the herd zuma anc corruption,17:11:29 06:16:25,South Africa,"['Zuma', 'ANC', 'Corruption']"
30392,we should ask india to come deal with the abundance of donkeys in our parliament who are clearly guilty of munching on plants intended for the herd zuma anc corruption ,17:11:29 06:15:57,South Africa,"['Zuma', 'ANC', 'Corruption']"
