Text,Datetime,Location,Hashtags
thatawkwardmoment jz finds outrt imagine makhumalo secretly votes ifp every time,11:05:19 05:18:56,Johannesburg,"['thatawkwardmoment', 'IFP']"
imagine makhumalo secretly votes ifp every time,11:05:19 05:17:48,South Africa,['IFP']
yho rt mf rt kwa dukuza da got votes ifp cope nfp far shocking,11:05:18 22:02:29,"Johannesburg, South Africa","['MF', 'DA', 'IFP', 'Cope', 'NFP']"
sight far rt mf rt sihlemlambo kwa dukuza da got votes ifp cope nfp far shocking,11:05:18 22:00:24,"Johannesburg, South Africa","['MF', 'DA', 'IFP', 'Cope', 'NFP']"
mf rt kwa dukuza da got votes ifp cope nfp far shocking,11:05:18 21:58:08,"Johannesburg, South Africa","['MF', 'DA', 'IFP', 'Cope', 'NFP']"
kwa dukuza da got votes ifp cope nfp far shocking,11:05:18 21:55:56,"Johannesburg, South Africa","['DA', 'IFP', 'Cope', 'NFP']"
ifp utlaba strong lol voting forrt eish queue neh,11:05:18 13:20:01,South Africa,['IFP']
real work golf done fun game politics lets vote anc da ifp cope iec,11:05:18 11:20:18,Cape Town,"['Golf', 'Politics', 'Vote', 'ANC', 'DA', 'IFP', 'Cope', 'IEC']"
nfp ifp leaders vote kms apart,11:05:18 08:47:40,Johannesburg,"['NFP', 'IFP', 'vote']"
im durban people assume im ifp im nongoma assume im anc dont care myvotingday,11:05:18 08:36:57,"Nongoma, South Africa","['Durban', 'IFP', 'Nongoma', 'ANC', 'MyVotingDay']"
local elections dont need intellectual know really matters acdp anc azapo cope da ffp ifp pac,11:05:18 08:35:07,South Africa,"['ACDP', 'ANC', 'AZAPO', 'COPE', 'DA', 'FFP', 'IFP', 'PAC']"
ifp stil pushing 2011 vote4buthelezi,11:05:17 22:15:30,Pretoria ,"['IFP', 'vote4Buthelezi']"
im durban people assume im ifp im nongoma assume im anc wonder dat wont vote,11:05:17 20:13:29,"Nongoma, South Africa","['Durban', 'IFP', 'Nongoma', 'ANC', 'Vote']"
people vote ifp go straight heaven green card thankmelater,11:05:17 20:09:40,"Pretoria, South Africa","['IFP', 'ThankMeLater']"
cast ur vote dnt let ur race determine party u shall vote ifp,11:05:17 19:55:38,South Africa,['IFP']
lol myanc rt msnormans actions totally uncalled kgmonares choice vote kiss mina ke viva ifp,11:05:17 12:59:19,"Pretoria, South Africa","['myANC', 'IFP']"
viva mangosuthu viva rt ifp tuu lets vote rt 53 anc trending,11:05:17 12:38:13,South Africa,"['IFP', 'ANC']"
gatshatweet rt wena nfp ladies ifp guys rt nokwanda vote ifp,11:05:17 10:02:35,South Africa,"['GatshaTweet', 'NFP', 'IFP']"
voting rt please vote ifp viva rt murdered twitter spokespe,11:05:17 06:50:09,South Africa,"['IFP', 'Viva']"
lies rt received sms ifp comrade say vote ifp u gonna get free blackberrytorch,11:05:17 06:32:36,South Africa,"['IFP', 'IFP', 'BlackberryTorch']"
anc strong opposition weak wud luv 2 hear wat da ifp cope ff udm acdp hav 2 say 4 elections,11:05:16 17:02:21,"Cape Town, South Africa","['ANC', 'DA', 'IFP', 'COPE', 'FF', 'UDM', 'ACDP', 'elections']"
knew ifp internet people municipal elections 2011,11:05:16 11:53:38,"Cape Town, South Africa","['IFP', 'SA', 'municipal', 'elections']"
anc baba rt anc ifp da nnp nfp pac azapo udm udf nadeco iec sisonke vote,11:05:16 07:54:32,"Ballito, South Africa","['ANC', 'IFP', 'DA', 'NNP', 'NFP', 'PAC', 'AZAPO', 'UDM', 'UDF', 'NADECO', 'IEC']"
anc ifp da nnp nfp pac azapo udm udf nadeco iec sisonke vote,11:05:16 07:50:42,"Johannesburg, South Africa","['ANC', 'IFP', 'DA', 'NNP', 'NFP', 'PAC', 'AZAPO', 'UDM', 'UDF', 'NADECO', 'IEC']"
neva vote 4 ifp thatsall,11:05:15 17:04:19,Johannesburg,"['IFP', 'thatsAll']"
zulu inquisition start shes witch burn know shes witch voted ifp,11:05:13 06:34:33,"Johannesburg, South Africa",['IFP']
listening ifp leader mangosuthu talking corruption government localgovelections,11:05:13 04:30:49,"Soweto, South Africa","['IFP', 'LocalGovElections']"
rt solly vista wanna vandalgt maestro voted ifp 2 get tender selling sphandlas gwaring lol,11:05:12 20:39:56,Bloemfontein,"['IFP', 'gwaring']"
solly vista wanna vandalgt maestro voted ifp 2 get tender selling sphandlas gwaring,11:05:12 20:36:26,South Africa,"['IFP', 'gwaring']"
humm voting sounds like good idea esp u voting 4 da ifp cape townlol,11:05:10 19:52:34,"Midrand, South Africa","['Voting', 'IFP']"
news todaythe ifp win colourful election campaign boards competition hands politics colourful,11:05:09 10:07:38,"South Africa, Qatar",['IFP']
ifp complaint enews upheldifp complaint enews upheld first municipal election covera,11:05:05 10:30:58,"Johanessburg, South Africa","['IFP', 'SouthAfrica']"
ifp complaint enews upheldifp complaint enews upheld first municipal election covera,11:05:05 10:00:03,"Johanessburg, South Africa","['IFP', 'SouthAfrica']"
vote party never reported form corruption cases ifp really,11:05:01 17:07:37,"Cape Town, South Africa","['IFP', 'Really']"
anc iec id da ifp etc u deploy cops voting stations around country let shoot us,11:04:21 18:57:23,South Africa,"['ANC', 'IEC', 'ID', 'DA', 'IFP']"
da anc ifp jhb people pickitup striking havent collected trash days power supply still vote anc,11:04:07 06:37:16,South Africa,"['DA', 'ANC', 'IFP', 'JHB', 'ANC']"
pirates supporters voted ifp,11:02:26 11:55:05,Johannesburg,"['Pirates', 'IFP']"
something unsettling bout ifp dunno much bout em dont see vote goin,11:01:17 17:13:39,"Durban, South Africa",['IFP']
ifp warns purgingthis done2 optimise leadership capacity ahead local governmnt election,10:10:27 21:42:08,South Africa,"['IFP', 'South']"
rt 2 ifp leaders gunned via corruption near next local gov elections next yr,10:10:24 13:10:31,"Durban, South Africa","['IFP', 'Corruption']"
anc 6527 da 1637 cope744 ifp 502 id 097 vf 092 udm 090 saelections 70votes counted,09:04:24 17:45:34,Pretoria,"['ANC', 'DA', 'COPE', 'IFP', 'ID', 'VF', 'UDM', 'saelections']"
