Text,Datetime,Location,Hashtags,polarity,subjectivity
results 20 april byelection kzn ethekwini ward 103 anc 4391 146 da 2233 091 eff 205 681 ifp 09 112 anc retain seat jeffrey mchunu elected,22:04:23 18:31:02,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ANC']",0.0,0.0
results byelections 20th april wc witzenberg ward 02 da 3266 587 anc 2898 08 icosa 1356 3 pa 1343 1285 good 976 206 da retain ward patric daniels elected,22:04:23 18:18:38,"Pretoria, South Africa","['DA', 'ANC', 'ICOSA', 'PA', 'GOOD', 'DA']",0.35,0.30000000000000004
vote da,22:04:17 17:45:56,South Africa,['DA'],0.0,0.0
2months weekly something affects hursthill water pressure high areas see results apologies cut anymore da water joburg time account voters,22:04:15 07:21:57,"Johannesburg, South Africa","['hursthill', 'DA', 'Water', 'Joburg']",0.16,0.5399999999999999
ruling anc steals poor opposition da fights poor da despicable need better nationalelections2024,22:04:12 03:04:58,Cape Town,"['ANC', 'DA', 'NationalElections2024']",-0.10000000000000002,0.5666666666666667
president ext elections anc drop 3rd political party eff 4th actionsa number 1 da number 2,22:04:12 00:27:05,"Johannesburg, South Africa","['ANC', 'EFF', 'ActionSA', 'DA']",0.0,0.05
opposition parties really start shaping cleaning act south africa needs alternative government abstaining voters need good governance vote corrupt populists racists xenophobic rhetoric hooligans etc anc da eff,22:04:11 09:21:44,South Africa,"['ANC', 'DA', 'EFF']",0.1333333333333333,0.6
upcoming byelections 4th may results 2021 local elections ec nmb ward 20 anc 738 eff 14 ec ntabankulu ward 11 anc 819 eff 126 gp tshwane ward 96 da 505 vfplus 20 nw mafikeng ward 13 anc 53 eff 353,22:04:10 13:03:17,"Pretoria, South Africa","['ANC', 'EFF', 'ANC', 'EFF', 'DA', 'VFplus', 'ANC', 'EFF']",0.0,0.0
da eff anc playing minds games voters,22:04:04 12:25:38,south africa,"['DA', 'EFF', 'ANC']",0.0,0.0
da cannot surprised many us vote da simple anc needs opposition solution future,22:03:30 20:35:41,Johannesburg,"['DA', 'ANC']",0.15,0.4705357142857143
would vote think different mechanism remove minister circus da fikile mbalula example happened prasa infrastructure prosecutable offense mbalula criminally charged removed minister,22:03:30 19:19:23,"Gauteng, South Africa","['DA', 'PRASA']",-0.2,0.575
needs renewed concept democracy anc da eff taken us far must rediscovered whether parties survive process government officials important people voted,22:03:28 19:15:37,South Africa,"['SA', 'ANC', 'DA', 'EFF']",0.25,1.0
anc silent nhlanhla matter concerning ey come diplomatic approach lure many vote anc power 2024 help us coalition shall country operationdudula putsouthafricanfirst eff anc actionsa da pa eff,22:03:28 09:34:17,"Tsakane, South Africa","['ANC', 'OperationDudula', 'PutSouthAfricanFirst', 'EFF', 'ANC', 'ActionSA', 'DA', 'PA', 'EFF']",0.25,0.3
upcoming byelections 20th april results 2021 local elections wc witzenberg ward 02 da 385 anc 282 nc phokwane ward 03 anc 48 eff 349 kzn ethekwini ward 03 anc 65 eff 12 kzn umdoni ward 13 da 2703 anc 2435,22:03:21 11:23:57,"Pretoria, South Africa","['DA', 'ANC', 'ANC', 'EFF', 'ANC', 'EFF', 'DA', 'ANC']",0.0,0.0
da support immigrants continue benefit labour exploitationampfear thats resolved follows land issuethere need hate citizens voters instead eff must continue fight white monopoly capital south african problems need corrected,22:03:18 11:39:30,"Kempton Park, South Africa",['DA'],-0.26666666666666666,0.3
da 30 voted apartheid system governance continue 1990 see apartheid systems price goodservices racism institutions etc da racism,22:03:18 07:59:31,South Africa ,"['DA', 'racism']",0.0,0.0
da making wrong sounds issue illegal foreign nationals refugees cannot apply visas south africa futile careful dont lose votes like anc come next elections,22:03:16 23:08:36,"Johannesburg, South Africa","['DA', 'ANC']",-0.24500000000000002,0.505
look like middle gender ugly shirtsanyway long crying racism whites favorites seats government blacks voting cowsda lite,22:03:07 12:21:13,"Cape Town, South Africa",['DA'],-0.2375,0.5
actionsa carve future keep options open join forces propoor prodevelopment may may include da bias towards perpetuation privilege support mashaba leadership even staying independent vote till post anc era,22:02:28 11:14:58,South Africa  ,"['ActionSA', 'DA', 'Mashaba', 'ANC']",0.0,0.25
theres eff anc da heading elections action life line please guys cant anymore foreigners operationdudula,22:02:23 02:10:00,"Cape Town, South Africa","['EFF', 'ANC', 'DA', 'OperationDudula']",0.1,0.1
khayelisha development forum social called community tasks team anc members keep buying votes smaller parties time eff da ifp good dogs npos ngos arms take elephant room,22:02:19 20:05:27,South Africa,"['Khayelisha', 'ANC', 'votes', 'Eff', 'DA', 'IFP', 'GOOD']",0.24444444444444444,0.3888888888888889
dont speak extended family friends support eff come 2024 da actionsa run country next 20 years voters see difference good municipal governance current coalition tshwane jozi,22:02:18 12:37:07,"Johannesburg, South Africa","['EFF', 'DA', 'ActionSA']",0.2333333333333333,0.3333333333333333
live da da files motion confidence vote cyrilramaphosa advocate glynnis breytenbach da mp discusses,22:02:15 07:51:11,"Johannesburg, South Africa","['DA', 'CyrilRamaphosa']",0.13636363636363635,0.5
da tables vote confidence ramaphosas cabinet,22:02:15 04:16:03,"Johannesburg, South Africa",['DA'],0.0,0.0
da tables vote confidence ramaphosas cabinet,22:02:14 22:21:02,"Johannesburg, South Africa",['DA'],0.0,0.0
da tables vote confidence ramaphosas cabinet,22:02:14 15:58:11,"Johannesburg, South Africa",['DA'],0.0,0.0
vote share municipal elections democracy actionsa da anc eff,22:02:10 14:33:18,"Pretoria, South Africa","['Democracy', 'ActionSA', 'DA', 'anc', 'EFF']",0.0,0.0
serious need start hard yards rural vote point large chunk urban vote given isnt going hurt anc time prove da clone trollip,22:02:09 11:59:33,"Durban, South Africa","['DA', 'Trollip']",-0.08214285714285714,0.3273809523809524
daled coalition achieved decision narrow margin 107 votes 102 following strong opposition anc eff tshwane salaries da eff anc actionsa ff tshwanecouncil,22:01:31 06:18:17,"Pretoria, South Africa","['Tshwane', 'Salaries', 'DA', 'EFF', 'ANC', 'ActionSA', 'FF', 'TshwaneCouncil']",0.07777777777777777,0.41111111111111115
would da come within four votes winning ethekwini da fedex leader hellenzille unveiling partys offices durban sabcnews,22:01:27 09:31:04,"Durban, South Africa","['DA', 'Fedex', 'HellenZille', 'Durban', 'sabcnews']",0.5,0.75
would da come within four votes winning ethekwini da fedex leader hellenzille unveiling partys offices durban,22:01:27 09:29:54,"Durban, South Africa","['DA', 'Fedex', 'HellenZille', 'Durban']",0.5,0.75
da giving eff joburg winter january julius knew hes voting,22:01:21 18:15:20,"Tembisa, South Africa","['DA', 'EFF']",0.0,0.0
effs malema threatened fire eff councillors vote da eff da malema,22:01:20 08:01:55,South Africa,"['EFF', 'DA', 'Malema', 'SouthAfrica']",0.0,0.0
eff borrowed da votes da loose metro without eff,22:01:13 19:38:39,Soweto,"['EFF', 'DA']",-0.07692307692307693,0.2692307692307692
also means voting da coalition also fix problem since architects neoliberal policies also create people create da policies,22:01:08 14:55:16,South Africa,"['DA', 'Neoliberal']",0.0,0.0
mlu definitely getting vote vaccine funding bill mellinda gates wonder else funded da,22:01:05 13:14:48,"Cape Town, South Africa",['DA'],0.0,0.5
point knowing incompetent fucks lost reservoir water apparently fixing pipe makes feel dehydrated irked ashamed even voted mzansi servicedelivery da westerncape,22:01:05 06:39:50,South Africa,"['Mzansi', 'Servicedelivery', 'DA', 'WesternCape']",-0.15,0.35833333333333334
3 water updates explanations municipality water tanks bottled water brought anyone middle summer pandemic thats local government failure honestly even vote westerncape da mzansi,22:01:05 06:34:59,South Africa,"['WesternCape', 'DA', 'Mzansi']",0.07083333333333332,0.3
da lost vote already last election,22:01:04 08:12:15,Cape Town,['DA'],0.0,0.06666666666666667
kasipeople results 23 nov byelection mp nkomazi ward 04 anc 6783 238 eff 3048 1802 al 167 anc retain ward samuel ngobeni elected turnout 346,22:11:26 13:38:32,"Johannesburg, South Africa","['ANC', 'EFF', 'AL']",0.0,0.0
results 23 nov byelection mp nkomazi ward 04 anc 6783 238 eff 3048 1802 al 167 anc retain ward samuel ngobeni elected turnout 346,22:11:26 00:13:57,"Pretoria, South Africa","['ANC', 'EFF', 'AL']",0.0,0.0
results 23 nov byelection mp mkhondo ward 15 anc 3872 1224 ind 3451 eff 22 1229 ifp 279 243 aacum 198 anc retain ward sabelo shoba elected turnout 49,22:11:26 00:10:35,"Pretoria, South Africa","['ANC', 'EFF', 'IFP', 'AACUM']",0.0,0.0
results 23 nov byelection mp govan mbeki ward 25 da 7985 555 anc 1571 706 ifp 263 22 eff 18 285 da retain ward nicholas van huyssteen elected turnout 20,22:11:26 00:05:37,"Pretoria, South Africa","['DA', 'ANC', 'IFP', 'EFF']",0.0,0.0
results 23 nov byelection wc drakenstein ward 17 da 4972 3187 vfplus 4124 297 anc 536 383 eff 025 013 ara 0 da retain ward lorraine cyster elected turnout 375,22:11:26 00:01:28,"Pretoria, South Africa","['DA', 'VFplus', 'ANC', 'EFF', 'ARA']",0.0,0.0
results 23 nov byelection wc city cape town ward 38 anc 6312 1188 good 1585 11 da 1291 9 eff 511 4 udm 126 01 anc retain ward suzanne zumana elected turnout 26,22:11:25 23:57:08,"Pretoria, South Africa","['ANC', 'GOOD', 'DA', 'EFF', 'UDM']",0.7,0.6000000000000001
eff road 2024 elections running smart hd drones smart hd projectors smart hd eff ground forces eff red friday refused silenced time spread truth,22:11:25 04:39:58,"East London, South Africa",['EFF'],0.1607142857142857,0.4821428571428572
animal cyrilramaphosa phalaphalafarmgate eff anc vote risk,22:11:24 09:55:10,"Durban, South Africa","['cyrilramaphosa', 'PhalaPhalaFarmGate', 'eff', 'ANC']",0.0,0.0
2024 must go numbers vote eff said past achieve 1millionmembership campaign member gets 10 guaranteed eff voters party govern country,22:11:23 13:19:09,"Durban, South Africa","['1millionmembership', 'EFF']",-0.25,0.25
candidates 23 nov byelection wc drakenstein ward 17 da lorraine cyster vfplus pierr du toit anc fransisca dreyer eff dehan abrahams ara brigham rix ind alvina abrahams 2021 results 8159 1154 153 012 004,22:11:21 10:47:29,"Pretoria, South Africa","['DA', 'VFplus', 'ANC', 'EFF', 'ARA']",0.0,0.0
candidates 23 nov byelection wc city cape town ward 38 anc suzanne zumana eff tshepo motlhabane good lulama benge da siya ndlezana pac vuyani skolpati udm nceba tyobeka ara sakhele kula ind masiya yengwa 2021 results 75 9 5 4,22:11:21 10:41:27,"Pretoria, South Africa","['ANC', 'EFF', 'GOOD', 'DA', 'PAC', 'UDM', 'ARA']",0.7,0.6000000000000001
candidates coming byelection mp nkomazi ward 04 anc samuel ngobeni eff raymond mathibe al thando sambo 2021 results 7021 1246,22:11:21 10:34:59,"Pretoria, South Africa","['ANC', 'EFF', 'AL']",0.0,0.0
candidates upcoming byelection mp govan mbeki ward 25 da nicholaas huyssteen anc khumbulani ngema eff bandeli nkosi ifp malibongwe dlamini 2021 results 743 865 465 043,22:11:21 10:31:24,"Pretoria, South Africa","['DA', 'ANC', 'EFF', 'IFP']",0.0,0.0
candidates upcoming byelection mp mkhondo ward 15 anc sabelo shoba eff jabulani ndlangamandla ifp sinenhlanhla madonsela aacum busangani magagula ind jabulani nkosi ind bhekisisa kunene ind sibusiso ntshalintshali 2021 results 5096 971,22:11:21 10:25:57,"Pretoria, South Africa","['ANC', 'EFF', 'IFP', 'AACUM']",0.0,0.0
2024 vote da vote keep anc power better alternative eff,22:11:19 20:17:28,South Africa,['EFF'],0.5,0.5
eff leader julius malema intervention eastern cape election outcome seems innocent may meets eye malema eff click full story,22:11:17 07:00:12,South Africa,"['malema', 'EFF']",0.425,0.625
results yesterdays byelection lim bela bela ward 01 vfplus 5835 3207 da 3482 3104 anc 536 053 eff 147 101 vfplus win ward da johan cloete elected,22:11:17 04:58:21,"Pretoria, South Africa","['VFPlus', 'DA', 'ANC', 'EFF']",0.8,0.4
actionsa clearly vendetta da sole purpose eventually vote anc eff,22:11:15 08:28:31,johannesburg,"['anc', 'eff']",0.05000000000000001,0.31666666666666665
byelection candidate list 16 nov election lim bela bela ward 01 da hendrika kruger vfplus johan cloete anc bianca moco eff mahlomola mohlala 2021 results 6586 2628 483 248,22:11:13 18:03:55,"Pretoria, South Africa","['DA', 'VFplus', 'ANC', 'EFF']",0.0,0.0
hung nkululeko n culture abd broke made first milli 26 years old also spoke politics relation eff malema mmusimaimane electoralammendmentbill anc 2024election etc,22:11:12 09:23:14,"Johannesburg, South Africa","['eff', 'malema', 'mmusimaimane', 'electoralammendmentbill', 'anc', '2024Election']",0.175,0.26666666666666666
lets vote fearless leader cic cic juliusmalema sellojuliusmalema eff youth blacklifematters blackconsciousness mzanzi brandsa,22:11:10 20:44:12,"Polokwane, South Africa","['CIC', 'JuliusMalema', 'sellojuliusmalema', 'EFF', 'youth', 'blacklifematters', 'blackconsciousness', 'Mzanzi', 'BrandSA']",0.0,0.0
clarity man thinking impressive left right juju eff middle ground impressed still supporter vote impressed nonetheless,22:11:10 14:24:53,South Africa  ,"['Juju', 'EFF']",0.5476190476190476,0.5892857142857143
em basically eff get enough votes deserve position,22:11:09 07:23:06,South Africa,['EFF'],0.0,0.5
anc members reject eff running metro ekurhuleni 10 votes anc compromise principles short term power thank listening eff malema ekurhulenicouncil voetsekeff floydshivambu,22:11:09 05:10:25,"South Africa, Thohoyandou ","['eff', 'malema', 'EkurhuleniCouncil', 'voetsekeff', 'floydshivambu']",0.0,0.3
koalisie politiek die toekoms kom ons red suidafrika vanuit die anc en eff se kloue coalitions politics future lets save south africa clutches anc eff registreeromtestem registertovote,22:11:08 15:17:24,"Centurion, South Africa","['ANC', 'EFF', 'ANC', 'EFF', 'RegistreerOmTeStem', 'RegisterToVote']",0.0,0.0625
savoters please wake stop voting anc allies eff udm atm patrioticalliance etc parties used keep anc power future elections wake stop manipulated,22:11:08 13:35:46,"Cape Town, South Africa","['SAVoters', 'ANC', 'EFF', 'UDM', 'ATM', 'PatrioticAlliance']",0.0,0.125
tania campbell back city ekurhuleni mayor eff thank da leader voted motion confidence tabled anc two weeks ago read taniacampbell eff,22:11:08 13:23:19,South Africa,"['TaniaCampbell', 'EFF']",0.0,0.0
eff votes da back power ekurhuleni,22:11:08 13:19:26,South Africa,"['EFF', 'DA']",0.0,0.0
eff principled organisation tania campbell voted eff abstained today voted da anc wanted cogovern whereas eff wanted govern ekurhuleni alone,22:11:08 12:35:08,"Gauteng, South Africa","['EFF', 'DA']",0.0,0.0
