Text,Datetime,Location,Hashtags,polarity,subjectivity
etolls scrapped saysanc said malema stupid said something 2014elections eff,14:10:02 19:00:05,"Protea North, Soweto,J'burg","['Malema', '2014Elections', 'EFF']",-0.7999999999999999,1.0
cic smalema university limpopo campaigning eff srcelection come sunday,14:10:02 17:45:06,"Cork Mpumalanga, South Africa","['EFF', 'SRC_election']",0.0,0.0
forked tongues asijiki vote eff,14:10:02 15:56:48,"Pretoria, South Africa","['Asijiki', 'EFF']",0.0,0.0
red beret solution resolve matter 2016 local municipal electionseff,14:10:02 05:58:16,South Africa,['EFF'],0.0,0.0
wish friends vote eff nxt election loke,14:10:01 16:50:59,centurion,['EFF'],0.0,0.0
last time saw eff speak investors general election think dried already,14:09:30 12:06:24,"Pretoria, South Africa",['EFF'],-0.049999999999999996,0.38888888888888884
eff faces testing timenot voters courts malemas corruption case heard,14:09:30 06:11:31,"Cape Town, South Africa","['EFF', 'Malema']",0.0,0.0
long live eff foresee byelections local ward,14:09:29 15:23:39,South Africa,['EFF'],0.028787878787878782,0.3
party would implement manifesto winning elections would eff abandoned land expropriation elections,14:09:27 12:33:05,"Pretoria, South Africa",['EFF'],0.5,0.75
feeling vote workspriceless eff smalema,14:09:26 10:08:23,"Boksburg, South Africa",['EFF'],0.0,0.0
eff malema go vote nkandla collapse comm plead parly sabcnews,14:09:26 08:35:33,Cape Town,"['EFF', 'Nkandla', 'parly', 'sabcnews']",0.0,0.0
ls18 glad voted eff glad,14:09:25 18:42:36,South Africa,['eff'],0.5,1.0
glad voted eff,14:09:25 18:02:41,"Bloemfontein, South Africa",['eff'],0.5,1.0
preach thats voted eff vigorously challenge kangaroo court anc,14:09:23 22:24:54,Johannesburg,['EFF'],0.0,0.0
lol eff mix religion poltics whn ur cic needs prayers frm church help get votes,14:09:23 04:59:38,"Butterworth, South Africa",['EFF'],0.8,0.7
voters voted effampda political views musnt dictate parliament sake jacob zuma ciril ramaphosa,14:09:22 14:40:06,"Mahwelereng, South Africa","['EFF', 'we', 'Parliament']",0.0,0.1
waist strike yet voted eff,14:09:20 16:06:52,"Pretoria, South Africa",['EFF'],0.0,0.0
pls one explain happen provident founds bcs never voted thiseff,14:09:20 07:09:27,"Soshanguve, South Africa",['EFF'],0.0,0.0
waste eff pasma took votes nothing humble enough give us votes back,14:09:19 14:56:57,"King Williams Town, South Africa","['EFF', 'PASMA']",-0.1,0.225
le eff yenu enayivotela niyabonake ukuthi nakhetha abafana okumele ingabe bazelusela izinkomo le ngakubo nabafaka ephalamende,14:09:19 11:12:48,South Africa,['EFF'],0.0,0.0
eff made mark 4 send parlyeff yet 2 suggest policy 2 beta lot pple voted 4,14:09:18 16:20:52,"Johannesburg, South Africa","['eff', 'eff']",0.0,0.0
still waitin 4 motion 4rm eff 4 policy 2 beta lot pple voted 4,14:09:18 16:07:51,"Johannesburg, South Africa",['eff'],0.0,0.0
surprise ppl like kgosinkwe voted eff kwaye asijiki,14:09:18 13:42:26,centurion,['EFF'],0.0,0.0
arrogancewriters funny people didnt even like eff elections offering unsolicited advise conduct,14:09:18 11:47:48,"Johannesburg, South Africa",['EFF'],0.25,1.0
vote eff neither wish win youre expect one loose votersasuwere,14:09:18 10:39:42,Johannesburg,['EFF'],0.3615384615384616,0.33461538461538465
believed vote eff 1st place might happen even carry,14:09:18 09:59:08,Johannesburg,['EFF'],0.0,0.0
vote eff 1st place might happen even carry mandate voters,14:09:18 09:56:10,South Africa,['EFF'],0.0,0.0
smalema getting set parliament sign dat eff making difference 2 lives pple voted,14:09:18 09:33:25,"Johannesburg, South Africa",['eff'],0.0,0.0
fully agree views smalema jst afraid see animal farm tendencies eff voted in2 power,14:09:18 08:04:12,"Gauteng, Pretoria",['EFF'],-0.6,0.9
im glad voted eff,14:09:18 07:57:55,South Africa,['EFF'],0.5,1.0
tshwane ward 88 soshanguve bi elections total votes vds anc 3329 eff 781 da 712 thanks,14:09:18 06:58:55,"Pretoria, Soshanguve","['Soshanguve', 'ANC', 'EFF', 'DA']",0.1,0.475
people complaining effs conduct parliament never voted us proud fearless mps,14:09:18 06:23:06,"Cape Town, South Africa",['EFF'],0.8,1.0
eff im sayingy must answer 2 u u mandate ur vote u clearly,14:09:18 05:55:42,South Africa,['EFF'],0.10000000000000002,0.3833333333333333
eff dont u request 4 u voted 4 2 come answer 2 u,14:09:18 05:45:49,South Africa,['EFF'],0.0,0.0
somebody must give eff anger management tips emberass voters,14:09:18 04:40:00,"South Africa,Durban",['eff'],-0.7,0.2
find odd anc supporters want lecture eff conduct affairs worst say regret voting eff,14:09:17 18:08:18,"Diepkloof, South Africa",['EFF'],-0.5833333333333334,0.625
eff parliament feel sorry voted power insults behaviour makes wonder grown thinking man,14:09:17 17:17:03,South Africa,['EFF'],-0.5,1.0
eff needs another strategy constant ejections parly good people voted parliament,14:09:17 14:20:14,South Africa,['EFF'],0.35,0.4666666666666667
friends asked voted said exactly told b4 elections today told hell vote eff 2016,14:09:16 21:27:38,"Soweto, South Africa",['EFF'],0.25,0.25
nice discussion fab joint thats two votes eff,14:09:16 20:59:29,"Soweto, South Africa",['eff'],0.6,1.0
voting leadership behind closed doors undermines democratic processes eff kind style,14:09:16 20:28:28,Johannesburg,['EFF'],0.033333333333333326,0.5666666666666667
eff rightly challenging status quo effort commended anc shaken voters watching revolution overnight democracy wins,14:09:16 18:01:55,"Polokwane, South Africa","['EFF', 'ANC']",0.4,0.6
vote confidence today eff doffed red overalls,14:09:16 17:23:57,South Africa,['EFF'],0.0,0.0
eff fault big movement voteofnoconfidence live,14:09:16 14:55:57,South Africa,"['EFF', 'VoteOfNoConfidence']",0.06818181818181818,0.3
bringing da eff together dangerous experiment voteofnoconfidence live,14:09:16 14:45:41,South Africa,"['DA', 'EFF', 'VoteOfNoConfidence']",-0.2318181818181818,0.7
eff manifests amazingly immature behavior national assemblyvoteofnoconfidence,14:09:16 14:45:04,South Africa,"['EFF', 'VoteOfNoConfidence']",0.6000000000000001,0.9
khanyisile litchfieldtshabalala eff joins da vote confidence speaker,14:09:16 14:25:17,South Africa,"['EFF', 'DA']",0.0,0.0
jesus come save unemployment situation bring batter service delivery u want change vote eff,14:09:16 09:50:19,"Soshanguve, South Africa",['EFF'],0.0,0.0
zanc ran ideas cant debate resort ntwa ya dibono vote eff,14:09:15 15:15:16,"Pretoria, South Africa",['EFF'],0.0,0.0
tshwane ward 88 eff voteeff lost tshwane metro 2014 elections 2016,14:09:14 14:04:44,South Africa,"['EFF', 'VoteEFF']",0.0,0.0
tshwane ward 88 eff voteeff,14:09:14 14:02:25,South Africa,"['EFF', 'VoteEFF']",0.0,0.0
cant wait vote eff,14:09:12 08:40:53,"Cape Town, SA",['EFF'],0.0,0.0
daampanc apply sorts tricks suppressamplie eff parlywe must double efforts localampnational elections,14:09:11 13:30:38,Centurion,['EFF'],0.0,0.0
malema says anc obsessed votingthey voting cattles eff,14:09:11 10:20:02,Cape Town,"['malema', 'anc', 'eff']",-0.5,1.0
malema eff voters said wake people look like theyre permanent state sleep landbou,14:09:11 10:01:00,Cape Town,"['Malema', 'EFF', 'landbou']",0.0,0.0
eff taking fight national minimum wage well parliament basis mandate 1 voters gd,14:09:11 10:00:23,South Africa,['EFF'],0.0,0.0
eff taking fight national minimum wage well parliament basis mandate 1 voters gd,14:09:11 10:00:23,Cape Town,['EFF'],0.0,0.0
vote eff 2016 2019 land expropriation without compensation nationalisation reserve bank creation state owned bank,14:09:11 08:23:26,South Africa,['EFF'],0.0,0.0
eff crystal clear solution 2 deal etolls remove physically 420k gautengers agreed voting eff,14:09:09 07:46:06,"Parklands, Cape Town","['EFF', 'Etolls']",0.05000000000000001,0.26309523809523805
residents kuruman must understand culture corruption within anc must allow kids school vote eff 2016 locals,14:09:08 06:33:36,South Africa,['EFF'],0.0,0.0
mantashe correct province review national policy deal issue people vote eff press,14:09:07 07:02:53,South Africa,['EFF'],0.0,0.0
long denied antiworkers vote eff parly showed true colours,14:09:05 17:15:50,"Tembisa,Gauteng",['EFF'],0.15,0.525
eff marks union vote da anc improvement mineworkers,14:09:05 15:29:41,South Africa,['EFF'],0.0,0.0
congratulations eff tuks team securing deputy president position wednesdays elections asijiki eff,14:09:05 08:27:14,South Africa,"['EFF', 'Asijiki', 'EFF']",0.0,0.0
2016 local elections pass judgement whether parties work eff contest let best party win tnabizbrief,14:09:05 07:04:45,South Africa,"['EFF', 'TNABizBrief']",0.6,0.2333333333333333
da anc voted agnst proposal eff parliamentary ah hoc committee formed look cons remu mineworkers,14:09:05 01:53:35,Johannesburg,['EFF'],0.0,0.0
students loyal though wer wearing red berets right left n center knowing well thyre voting eff,14:09:04 20:48:04,Pretoria,['EFF'],0.10380952380952382,0.29380952380952385
anc da eff ifp others issued condemnation south africa refusing dalailama visaif theres one reason votealuta,14:09:04 16:09:27,"Durban,South Africa","['ANC', 'DA', 'EFF', 'IFP', 'DalaiLama']",0.0,0.0
voting da amendment eff motion concluded results favour 64 159 abstention 4,14:09:04 15:37:33,Cape Town,['EFF'],0.0,0.0
lol true witssrcelections pyaanc takes 67 votes project w comes second 33 eff gets nothing,14:09:04 15:11:20,Johannesburg,"['WitsSRCElections', 'PYA', 'EFF']",0.3833333333333333,0.45
witssrcelections pyaanc takes 67 votes project w comes second 33 eff gets nothing,14:09:04 14:38:43,"Johannesburg, South Africa","['WitsSRCElections', 'PYA', 'EFF']",0.0,0.0
eff pya singing anticipation wait witssrcelection results released,14:09:04 12:28:57,"Johannesburg, South Africa","['EFF', 'PYA', 'WitsSRCElection']",0.0,0.0
redefining ambition cruising impossible missionsivotewitseff eff witssrc wits revolution reddust,14:09:04 09:14:45,Johannesburg,"['IVoteWitsEFF', 'EFF', 'Wits_SRC', 'Wits', 'Revolution', 'RedDust']",-0.6666666666666666,1.0
commuters said knew eff people talking wouldve voted eff elections,14:09:04 03:01:54,South Africa,"['EFF', 'EFF']",0.0,0.0
smalema lets vote tomorrow voting effnow time economic freedom vote eff,14:09:03 14:17:28,south africa,"['EFF', 'VOTE']",0.2,0.2
mara im staying south pointhow wack anyway duznt mean im voting eff projectw eitherim votng period,14:09:03 12:51:23,"Johannesburg, South Africa","['EFF', 'ProjectW']",-0.3125,0.6875
ladies gentlemen vote voice srcelections pya eff,14:09:03 10:53:23,Johannesburg,"['SRCElections', 'PYA', 'EFF']",0.0,0.0
eff jujufloyd im glad voted eff keep parliament toes love,14:09:02 20:00:04,Pretoria,['EFF'],0.5,0.8
necessary dictate eff matters worse even vote rt,14:09:02 05:41:40,Johannesburg,['EFF'],-0.2,0.8
vote eff wits today make easy poor students get access institution,14:09:02 05:24:23,"Tembisa,Gauteng",['EFF'],0.016666666666666663,0.7166666666666667
vote eff smalema,14:09:02 02:01:59,"South Africa, Midrand",['EFF'],0.0,0.0
vote eff lets graduate numbers take zanc need people educated run economy smalema,14:09:02 02:00:55,"South Africa, Midrand",['EFF'],0.0,0.0
ivotewitseff srcelections eff asijiki,14:09:01 22:26:26,"Johannesburg, South Africa","['IVoteWitsEFF', 'SRCElections', 'EFF', 'Asijiki']",0.0,0.0
ivotewitseff srcelections eff eff asijiki,14:09:01 22:23:18,"Johannesburg, South Africa","['IVoteWitsEFF', 'SRCElections', 'EFF', 'EFF', 'Asijiki']",0.0,0.0
vote eff witssrc elections smalema,14:09:01 19:24:34,Johannesburg,"['EFF', 'Wits_SRC']",0.0,0.0
vote eff witssrc elections witseff ivotewitseff,14:09:01 19:18:50,Johannesburg,"['EFF', 'Wits_SRC', 'IVoteWitsEFF']",0.0,0.0
ivotewitseff lets cabinet fighters witseff eff,14:09:01 14:25:47,Johannesburg,"['IVoteWitsEFF', 'Wits_Eff', 'Eff']",0.0,0.0
eff vote eff,14:09:01 14:21:55,Johannesburg,['EFF'],0.0,0.0
snap back beret either eff ivotewitseff effforsrc effleads asijiki,14:09:01 07:22:53,"Johannesburg, South Africa","['EFF', 'IVoteWitsEFF', 'EFFforSRC', 'EFFLeads', 'Asijiki']",0.0,0.0
vote eff,14:08:31 12:26:03,"South Africa, Midrand",['EFF'],0.0,0.0
vote eff,14:08:31 09:10:18,"Pretoria, South Africa",['EFF'],0.0,0.0
dear eff voter socialism accepts despotism malema needs strongest execution power sufficient interfere property,14:08:31 07:36:57,"Umlazi, South Africa","['EFF', 'Socialism', 'malema']",0.0,0.0
time cput voted wisely votepasma rt rt sasco lost tut unisa eff pasma ivoteeff,14:08:30 11:44:46,"Johannesburg, South Africa","['votePASMA', 'EFF', 'IvoteEFF']",0.7,0.9
theres thing expulsion parly voters ground whatsoever suspend eff,14:08:30 10:21:59,Johannesburg,['EFF'],0.0,0.0
ngobs 6 voters would voiceless parliament eff banned right vote violated ruling party true,14:08:29 18:16:09,Johannesburg,['EFF'],0.31785714285714284,0.5928571428571429
remember prior eff2014elections eff 43,14:08:29 07:58:27,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 42,14:08:29 07:57:11,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 41,14:08:29 07:56:25,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 40,14:08:29 07:55:18,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 39,14:08:29 07:53:23,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 38,14:08:29 07:52:03,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 37,14:08:29 07:51:19,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 36,14:08:29 07:49:52,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
raising left fist less revolutionary even southpaw remember prior eff2014elections eff 31,14:08:29 07:49:02,"Cape Town, South Africa","['EFF2014Elections', 'EFF']",-0.05555555555555555,0.022222222222222223
remember prior eff2014elections eff 35,14:08:29 07:48:24,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 34 struggle,14:08:29 07:47:18,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 33,14:08:29 07:46:31,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 32,14:08:29 07:45:27,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 31,14:08:29 07:44:12,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 30,14:08:29 07:43:09,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 29,14:08:29 07:42:26,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 28,14:08:29 07:41:43,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 27,14:08:29 07:40:46,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 26,14:08:29 07:38:27,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 25,14:08:29 07:37:39,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 24,14:08:29 07:36:13,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 23,14:08:29 07:35:06,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 22,14:08:29 07:34:09,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 21,14:08:29 07:33:09,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 20,14:08:29 07:32:15,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 19,14:08:29 07:31:14,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 18,14:08:29 07:30:21,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 17,14:08:29 07:29:07,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 16 started two three,14:08:29 07:27:46,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 15,14:08:29 07:25:41,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 14,14:08:29 07:24:30,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
remember prior eff2014elections eff 13,14:08:29 07:23:19,South Africa,"['EFF2014Elections', 'EFF']",0.0,0.0
